epoch,train_loss,train_accuracy,val_loss,val_accuracy
36,0.22251196205615997,0.9188784956932068,0.35871630907058716,0.8825065493583679
37,0.21704238653182983,0.9234322309494019,0.37411215901374817,0.87467360496521
38,0.21292226016521454,0.9214155673980713,0.4287041127681732,0.8590078353881836
39,0.21305681765079498,0.9230418801307678,0.38036635518074036,0.8785901069641113
40,0.20843715965747833,0.9231719970703125,0.34410911798477173,0.9046997427940369
41,0.2048872709274292,0.9236273765563965,0.3295435905456543,0.8942558765411377
42,0.19931428134441376,0.9287666082382202,0.3255637288093567,0.8955613374710083
43,0.20354576408863068,0.9259042143821716,0.34801816940307617,0.8877284526824951
44,0.2013269066810608,0.9259042143821716,0.3653460443019867,0.8812010288238525
45,0.1913553923368454,0.9282461404800415,0.3255479633808136,0.8942558765411377
46,0.2030285745859146,0.9251886606216431,0.4753066599369049,0.849869430065155
47,0.19204594194889069,0.9291568994522095,0.3686169385910034,0.8968668580055237
48,0.18257756531238556,0.932539701461792,0.3878883421421051,0.8838120102882385
49,0.17302003502845764,0.9356622695922852,0.41018277406692505,0.8877284526824951
50,0.17698562145233154,0.9355971813201904,0.36623531579971313,0.9020887613296509
51,0.17391552031040192,0.9374837279319763,0.366153359413147,0.8903394341468811
52,0.17055967450141907,0.9389148950576782,0.3391910493373871,0.9007833003997803
53,0.1668829768896103,0.9396955370903015,0.38060876727104187,0.8798955678939819
54,0.15971551835536957,0.9421025514602661,0.3383486270904541,0.8929504156112671
55,0.1583341360092163,0.942232608795166,0.4159248173236847,0.8825065493583679
56,0.16130641102790833,0.9414519667625427,0.4034823775291443,0.8890339136123657
57,0.15606652200222015,0.9421675801277161,0.4098949730396271,0.8877284526824951
58,0.1610061675310135,0.9410616755485535,0.3975518047809601,0.8681462407112122
59,0.15231123566627502,0.9426229596138,0.37893757224082947,0.8955613374710083
60,0.14987726509571075,0.9458756446838379,0.38655412197113037,0.9060052037239075
61,0.1476561725139618,0.9474368691444397,0.41853541135787964,0.8890339136123657
62,0.14505204558372498,0.9459406733512878,0.37392833828926086,0.8916448950767517
63,0.14503417909145355,0.9459406733512878,0.41077134013175964,0.8812010288238525
64,0.1441311240196228,0.9480874538421631,0.41426748037338257,0.8798955678939819
65,0.13572527468204498,0.9502992630004883,0.40391087532043457,0.8798955678939819
66,0.13803911209106445,0.949063241481781,0.3783017098903656,0.8994777798652649
67,0.12883776426315308,0.9538121223449707,0.39526212215423584,0.8903394341468811
68,0.1298740804195404,0.9528363347053528,0.4371780455112457,0.8798955678939819
69,0.1288788914680481,0.9521207213401794,0.4573136866092682,0.8851174712181091
70,0.13570965826511383,0.9508846998214722,0.3992980420589447,0.8929504156112671
71,0.1266215741634369,0.9537470936775208,0.44307324290275574,0.8825065493583679
72,0.12563493847846985,0.95413738489151,0.4095352590084076,0.8942558765411377
73,0.12976446747779846,0.9512100219726562,0.3659493029117584,0.8929504156112671
74,0.12542150914669037,0.9540072679519653,0.4350995123386383,0.8942558765411377
75,0.12738513946533203,0.954527735710144,0.3962847888469696,0.8864229917526245
76,0.1272139698266983,0.9547879099845886,0.40714743733406067,0.8812010288238525
77,0.1259324550628662,0.955048143863678,0.4427647888660431,0.8825065493583679
78,0.11587820947170258,0.9566744565963745,0.4158693253993988,0.877284586429596
79,0.11881536990404129,0.9571298360824585,0.35111311078071594,0.8916448950767517
80,0.12727123498916626,0.9515352845191956,0.4252760112285614,0.8929504156112671
81,0.1133790835738182,0.9590814709663391,0.38179656863212585,0.8981723189353943
82,0.1123872771859169,0.9588862657546997,0.4103134870529175,0.9007833003997803
83,0.1133258044719696,0.9571298360824585,0.4264596402645111,0.8785901069641113
84,0.11025069653987885,0.9581707119941711,0.42204686999320984,0.8942558765411377
85,0.10908304899930954,0.9599271416664124,0.4005163311958313,0.8864229917526245
86,0.11075537651777267,0.9589513540267944,0.4081506133079529,0.8694517016410828
87,0.10672742128372192,0.9612281918525696,0.43159711360931396,0.8890339136123657
88,0.0983463004231453,0.9635701179504395,0.5160859227180481,0.8694517016410828
89,0.1052561029791832,0.9618136882781982,0.4245620667934418,0.8955613374710083
90,0.10643989592790604,0.959601879119873,0.3737556040287018,0.8955613374710083
91,0.11015819758176804,0.9586260914802551,0.38088080286979675,0.8877284526824951
92,0.10225088149309158,0.9627894759178162,0.3222592771053314,0.9007833003997803
93,0.10351123660802841,0.9622690677642822,0.4577125906944275,0.8903394341468811
94,0.10235962271690369,0.9644158482551575,0.4466564953327179,0.8759791254997253
95,0.09883356839418411,0.9631798267364502,0.40183934569358826,0.8877284526824951
96,0.10304543375968933,0.9619438052177429,0.3840501606464386,0.8994777798652649
97,0.09596488624811172,0.966042160987854,0.3796767294406891,0.9020887613296509
98,0.10988501459360123,0.9607728123664856,0.358211874961853,0.9020887613296509
99,0.09948091208934784,0.9633749723434448,0.4327813386917114,0.9007833003997803
100,0.08909917622804642,0.9673432111740112,0.4032879173755646,0.8981723189353943
