epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.8177791833877563,0.5501477718353271,0.6903020143508911,0.5347025394439697
2,0.656178891658783,0.6182655096054077,0.6294061541557312,0.6550991535186768
3,0.6024870276451111,0.6736195087432861,0.5799275040626526,0.6834277510643005
4,0.5517042279243469,0.7156388759613037,0.5476754903793335,0.720963180065155
5,0.5268977284431458,0.7368332743644714,0.536633312702179,0.7245042324066162
6,0.5052974224090576,0.7497648596763611,0.4993361234664917,0.743626058101654
7,0.4914591312408447,0.7581956386566162,0.49233105778694153,0.7655807137489319
8,0.4756801724433899,0.767600417137146,0.47452154755592346,0.7719546556472778
9,0.467774361371994,0.7736799716949463,0.48996347188949585,0.7542492747306824
10,0.4601230025291443,0.7795243859291077,0.513239324092865,0.7528328895568848
11,0.45364680886268616,0.7846298813819885,0.46842724084854126,0.7882436513900757
12,0.4410950839519501,0.7916498780250549,0.4568212926387787,0.7939093708992004
13,0.4352489709854126,0.7965874075889587,0.46303871273994446,0.7847025394439697
14,0.42557793855667114,0.7994088530540466,0.4165409505367279,0.8165722489356995
15,0.41595834493637085,0.8052868247032166,0.4521700143814087,0.7995750904083252
16,0.41353923082351685,0.8072685599327087,0.43144485354423523,0.798866868019104
17,0.4053836464881897,0.8132473230361938,0.4285883605480194,0.7917847037315369
18,0.39496341347694397,0.8200658559799194,0.41763174533843994,0.8009914755821228
19,0.386392205953598,0.826145350933075,0.4136090874671936,0.8151558041572571
20,0.3840828239917755,0.8241972327232361,0.3988547921180725,0.8201133012771606
21,0.3745100796222687,0.8309149742126465,0.4293765723705292,0.8002833127975464
22,0.36504077911376953,0.8369609117507935,0.4267274737358093,0.798866868019104
23,0.35922279953956604,0.841327428817749,0.4155130386352539,0.8066571950912476
24,0.356463223695755,0.8420999646186829,0.41213786602020264,0.821529746055603
25,0.35073235630989075,0.8438465595245361,0.4167806804180145,0.8144475817680359
26,0.3408474326133728,0.8483810424804688,0.42492640018463135,0.80524080991745
27,0.33741995692253113,0.8526803851127625,0.4203820526599884,0.8073654174804688
28,0.3321789801120758,0.8517398834228516,0.40064746141433716,0.8179886937141418
29,0.32173267006874084,0.8606072664260864,0.40003564953804016,0.8236544132232666
30,0.3177061975002289,0.8614469766616821,0.4120125472545624,0.8229461908340454
31,0.3115761876106262,0.8626897931098938,0.49763602018356323,0.779036819934845
32,0.31089723110198975,0.865376889705658,0.4224059581756592,0.8151558041572571
33,0.3068726658821106,0.8670563101768494,0.3990936577320099,0.8243626356124878
34,0.30313125252723694,0.8702808022499084,0.4413932263851166,0.8101983070373535
35,0.29588964581489563,0.8727327585220337,0.4198412299156189,0.8179886937141418
36,0.29186195135116577,0.8752183318138123,0.4576580226421356,0.8009914755821228
37,0.28691092133522034,0.8793161511421204,0.4303658604621887,0.8236544132232666
38,0.2803347706794739,0.8824062943458557,0.41248419880867004,0.8271954655647278
39,0.2822088599205017,0.8796520233154297,0.4419070780277252,0.8165722489356995
40,0.2734462022781372,0.8848246932029724,0.41320282220840454,0.8243626356124878
41,0.26880019903182983,0.8878140449523926,0.4112280309200287,0.8300283551216125
42,0.26704180240631104,0.8866720199584961,0.4150574207305908,0.830736517906189
43,0.26278257369995117,0.891072154045105,0.4413082003593445,0.8264872431755066
44,0.2585427165031433,0.8933225870132446,0.4323963522911072,0.8342776298522949
45,0.25658753514289856,0.8926507830619812,0.43225181102752686,0.8208215236663818
46,0.25484761595726013,0.8940951228141785,0.42745622992515564,0.8314447402954102
47,0.2470136135816574,0.8986631631851196,0.43487638235092163,0.8229461908340454
48,0.24666380882263184,0.8982264995574951,0.4247192442417145,0.8314447402954102
49,0.24439190328121185,0.8977898955345154,0.4772025942802429,0.8137393593788147
50,0.23655305802822113,0.9031976461410522,0.4175741374492645,0.830736517906189
51,0.23862740397453308,0.9011151194572449,0.4398724138736725,0.8314447402954102
52,0.23435641825199127,0.9037686586380005,0.4566322863101959,0.8314447402954102
53,0.22701650857925415,0.9062541723251343,0.4777054488658905,0.8243626356124878
54,0.230604887008667,0.9045747518539429,0.4666253924369812,0.8201133012771606
55,0.22568489611148834,0.9058847427368164,0.45619016885757446,0.8271954655647278
56,0.2217843234539032,0.9100497364997864,0.4290136396884918,0.8349858522415161
57,0.22385060787200928,0.907967209815979,0.43729346990585327,0.8286119103431702
58,0.21914643049240112,0.9095458984375,0.43451976776123047,0.8364022374153137
59,0.21648916602134705,0.9112588763237,0.44063445925712585,0.8286119103431702
60,0.2146635204553604,0.9129383563995361,0.4408515691757202,0.8314447402954102
61,0.2136785089969635,0.9132742285728455,0.4333903193473816,0.8264872431755066
62,0.21088095009326935,0.9116619825363159,0.42819157242774963,0.8314447402954102
63,0.20775146782398224,0.9146513342857361,0.47344157099723816,0.830736517906189
64,0.20251844823360443,0.9176071286201477,0.47600021958351135,0.8286119103431702
65,0.19974562525749207,0.9201934933662415,0.4438883662223816,0.8286119103431702
66,0.2011679857969284,0.9175735712051392,0.4515243470668793,0.827903687953949
67,0.19731789827346802,0.9224103093147278,0.45607131719589233,0.8250707983970642
68,0.1955413669347763,0.9204621911048889,0.4631715416908264,0.8356940746307373
69,0.19297504425048828,0.9219064712524414,0.46603894233703613,0.8300283551216125
70,0.1954202502965927,0.9212347269058228,0.4538100063800812,0.8349858522415161
71,0.18909293413162231,0.9239889979362488,0.5093076825141907,0.8208215236663818
72,0.19243699312210083,0.9237203001976013,0.4720487892627716,0.8059490323066711
73,0.18631473183631897,0.9261722564697266,0.4586399495601654,0.8314447402954102
74,0.19045402109622955,0.9239889979362488,0.4672209620475769,0.8356940746307373
75,0.19185665249824524,0.9232500195503235,0.43478986620903015,0.8314447402954102
76,0.183245450258255,0.9259035587310791,0.480135053396225,0.8123229742050171
77,0.1830424666404724,0.9263401627540588,0.4697451889514923,0.827903687953949
78,0.17875690758228302,0.9293631315231323,0.46690019965171814,0.8356940746307373
79,0.18193677067756653,0.926272988319397,0.46611207723617554,0.8364022374153137
80,0.17489862442016602,0.9290608763694763,0.4420502781867981,0.8371104598045349
81,0.1709291785955429,0.9310089945793152,0.4621923565864563,0.8449008464813232
82,0.17106913030147552,0.9323189854621887,0.48988983035087585,0.844192624092102
83,0.16713941097259521,0.9327555894851685,0.4806603789329529,0.8385269045829773
84,0.16948644816875458,0.9319158792495728,0.4623928666114807,0.8293201327323914
85,0.1731787621974945,0.9304379820823669,0.4782746434211731,0.8243626356124878
86,0.1638098508119583,0.9348044991493225,0.4752906262874603,0.821529746055603
87,0.1646862030029297,0.934065580368042,0.4701026380062103,0.8392351269721985
88,0.16112840175628662,0.936819851398468,0.48936402797698975,0.8335694074630737
89,0.16510407626628876,0.9350396394729614,0.4688504636287689,0.8300283551216125
90,0.1634760946035385,0.9363495707511902,0.47449976205825806,0.8286119103431702
91,0.15779051184654236,0.9376931190490723,0.45252901315689087,0.8257790207862854
92,0.16108152270317078,0.9357785582542419,0.48834776878356934,0.8264872431755066
93,0.16065853834152222,0.9382641315460205,0.47681665420532227,0.8378186821937561
94,0.1580730527639389,0.9374915957450867,0.5217299461364746,0.827903687953949
95,0.15397746860980988,0.9396748542785645,0.5047786235809326,0.8144475817680359
96,0.15381625294685364,0.9400443434715271,0.4763018488883972,0.8321529626846313
97,0.15144334733486176,0.9406825304031372,0.4997316896915436,0.8321529626846313
98,0.15328586101531982,0.9416229724884033,0.4994390606880188,0.8286119103431702
99,0.15103715658187866,0.9408504366874695,0.47547510266304016,0.8378186821937561
100,0.15013112127780914,0.9402458667755127,0.46434614062309265,0.8427761793136597
