epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.4966380596160889,0.3676726520061493,1.1329388618469238,0.38684719800949097
2,1.2154414653778076,0.3901141285896301,1.0988966226577759,0.36247581243515015
3,1.1370989084243774,0.4095569849014282,1.0799860954284668,0.3938104510307312
4,1.0806684494018555,0.43993034958839417,1.0565937757492065,0.4382978677749634
5,1.0604045391082764,0.4547301232814789,1.0655574798583984,0.4665377140045166
6,1.0437705516815186,0.46894949674606323,1.0553193092346191,0.47117987275123596
7,1.0239076614379883,0.4879086911678314,1.0434213876724243,0.4742746651172638
8,0.9945098757743835,0.5173147320747375,1.0400861501693726,0.4928433299064636
9,0.984379231929779,0.520603597164154,1.0284438133239746,0.5145067572593689
10,0.9615110754966736,0.5368543267250061,0.9932217597961426,0.513346254825592
11,0.9541122317314148,0.5462371706962585,0.9912952780723572,0.5214700102806091
12,0.9373385906219482,0.5575546622276306,0.9691709280014038,0.550870418548584
13,0.9260134696960449,0.5614238977432251,1.1200674772262573,0.4688588082790375
14,0.9195533990859985,0.57525634765625,0.9953594207763672,0.5323017239570618
15,0.9039148688316345,0.5823176503181458,0.9528409838676453,0.544293999671936
16,0.89375239610672,0.5849294066429138,0.9670653939247131,0.5632495284080505
17,0.8810759782791138,0.5934416651725769,0.8926981687545776,0.5876209139823914
18,0.8697367906570435,0.6025343537330627,0.9547930955886841,0.5524178147315979
19,0.8720219731330872,0.5999225974082947,0.9905765652656555,0.5566731095314026
20,0.8568059802055359,0.609112024307251,0.9803729057312012,0.5740812420845032
21,0.8520957231521606,0.6176242828369141,0.9121716022491455,0.5798839330673218
22,0.8456811904907227,0.6184948682785034,0.9277892708778381,0.5802707672119141
23,0.8365076780319214,0.6186883449554443,0.8874679803848267,0.5856866240501404
24,0.8309078216552734,0.6292319893836975,0.9262296557426453,0.5709864497184753
25,0.8203201293945312,0.6256529092788696,1.1905409097671509,0.5237910747528076
26,0.812619686126709,0.6366801857948303,0.9437363743782043,0.565570592880249
27,0.8058257699012756,0.6408396363258362,0.9522700905799866,0.5566731095314026
28,0.7943392395973206,0.642774224281311,0.925633430480957,0.5922630429267883
29,0.7934109568595886,0.6431611776351929,0.9306271076202393,0.5988394618034363
30,0.7794671058654785,0.6520603895187378,0.932766318321228,0.5980657935142517
31,0.7750169038772583,0.6594119071960449,0.8929654359817505,0.6127659678459167
32,0.7686358690261841,0.6593151688575745,0.9509241580963135,0.5675048232078552
33,0.7575527429580688,0.669084906578064,0.9532760381698608,0.6011605262756348
34,0.7538463473320007,0.6703424453735352,0.8693763613700867,0.6139264702796936
35,0.7355767488479614,0.6746953129768372,0.9036898016929626,0.6007736921310425
36,0.732753574848175,0.6838846802711487,0.8887628316879272,0.6065763831138611
37,0.7318823337554932,0.6801121830940247,0.8964081406593323,0.6108317375183105
38,0.7172742486000061,0.6840781569480896,0.9003206491470337,0.6085106134414673
39,0.7094365954399109,0.697426974773407,0.9322908520698547,0.6007736921310425
40,0.6994677782058716,0.6988779306411743,0.9615389108657837,0.5976788997650146
41,0.6850309371948242,0.7064229249954224,0.9130187034606934,0.6058027148246765
42,0.6866845488548279,0.6990714073181152,0.9671965837478638,0.5938104391098022
43,0.6696089506149292,0.7123234868049622,0.9890196919441223,0.6085106134414673
44,0.6656162142753601,0.7144515514373779,0.9205850958824158,0.6189554929733276
45,0.6568712592124939,0.7181273102760315,0.8923519253730774,0.6290135383605957
46,0.6467433571815491,0.7209324836730957,0.9419882893562317,0.6177949905395508
47,0.6416979432106018,0.7272199392318726,0.912398099899292,0.6177949905395508
48,0.6229079365730286,0.7404720187187195,0.9939995408058167,0.6224371194839478
49,0.6218834519386292,0.73563551902771,0.9245639443397522,0.6313346028327942
50,0.6196478605270386,0.7375701069831848,0.9324212074279785,0.6212766170501709
51,0.5984055399894714,0.7438576221466064,0.9217658042907715,0.6429400444030762
52,0.5995244979858398,0.7483072280883789,0.951300323009491,0.6297872066497803
53,0.5897399187088013,0.7533372044563293,0.929850697517395,0.6278529763221741
54,0.5885070562362671,0.7538208365440369,0.9614088535308838,0.624371349811554
55,0.5741444826126099,0.7586573958396912,0.997505247592926,0.614700198173523
56,0.5656887292861938,0.764944851398468,1.062760829925537,0.6007736921310425
57,0.571437656879425,0.7626233100891113,0.9722779989242554,0.6309477686882019
58,0.5600266456604004,0.7672663927078247,0.932917058467865,0.6286267042160034
59,0.5487040877342224,0.7723931074142456,1.063051462173462,0.6174080967903137
60,0.5440077185630798,0.7746179103851318,0.9898651242256165,0.6255319118499756
61,0.5293968915939331,0.7794544696807861,0.9567390084266663,0.6096711754798889
62,0.5249834656715393,0.7814857959747314,1.041961908340454,0.6174080967903137
63,0.5265748500823975,0.781775951385498,1.0353981256484985,0.6282398700714111
64,0.5196349024772644,0.785161554813385,1.0304023027420044,0.6158607602119446
