epoch,train_loss,train_accuracy,val_loss,val_accuracy
56,0.4201742112636566,0.8372222185134888,1.08079195022583,0.6397515535354614
57,0.39824724197387695,0.8449305295944214,1.3045374155044556,0.5652173757553101
58,0.396411269903183,0.8434028029441833,1.0041217803955078,0.6366459727287292
59,0.3877766728401184,0.8472916483879089,1.046258568763733,0.6195651888847351
60,0.3890305161476135,0.8500694632530212,1.0288389921188354,0.6428571343421936
61,0.38197875022888184,0.8480555415153503,1.1163250207901,0.6304348111152649
62,0.36728209257125854,0.856458306312561,1.090341567993164,0.638198733329773
63,0.3705595135688782,0.8541666865348816,1.1421562433242798,0.6226708292961121
64,0.36655154824256897,0.8596527576446533,1.0224837064743042,0.6397515535354614
65,0.35828542709350586,0.8604166507720947,0.9913904666900635,0.6739130616188049
66,0.35384422540664673,0.8609722256660461,1.0646089315414429,0.6614906787872314
67,0.35637709498405457,0.8596527576446533,1.0059696435928345,0.6537266969680786
68,0.3499037027359009,0.8661110997200012,0.9875086545944214,0.6816770434379578
69,0.3411846160888672,0.8702777624130249,1.0448158979415894,0.6413043737411499
70,0.3358744978904724,0.870972216129303,1.074502944946289,0.6568322777748108
71,0.3264949321746826,0.8739583492279053,1.044756293296814,0.6537266969680786
72,0.3294782042503357,0.8704166412353516,1.1018109321594238,0.6568322777748108
73,0.3342970013618469,0.8679860830307007,1.0892447233200073,0.6521739363670349
74,0.32048773765563965,0.8813889026641846,1.0795831680297852,0.6475155353546143
75,0.3069281280040741,0.8850694298744202,1.2533670663833618,0.6211180090904236
76,0.32017335295677185,0.8764583468437195,1.0969398021697998,0.6413043737411499
77,0.3060701787471771,0.882777750492096,1.1237105131149292,0.6444099545478821
78,0.3005991280078888,0.8871527910232544,1.0870113372802734,0.6521739363670349
79,0.30704885721206665,0.8835416436195374,1.1668822765350342,0.611801266670227
80,0.30053040385246277,0.8861111402511597,1.194756031036377,0.6149068474769592
81,0.29606950283050537,0.8862500190734863,1.1272090673446655,0.6242235898971558
82,0.29375243186950684,0.8890972137451172,1.1228983402252197,0.649068295955658
83,0.29643714427948,0.887708306312561,1.1561015844345093,0.6506211161613464
84,0.28822529315948486,0.8923611044883728,1.0664209127426147,0.6537266969680786
85,0.29895317554473877,0.8864583373069763,1.1680898666381836,0.6459627151489258
86,0.27510878443717957,0.8951388597488403,1.1284805536270142,0.6428571343421936
87,0.28046002984046936,0.8940972089767456,1.0664430856704712,0.6568322777748108
88,0.2733626961708069,0.8981249928474426,1.129232406616211,0.6723602414131165
89,0.27233514189720154,0.898194432258606,1.1234701871871948,0.6444099545478821
90,0.2723834216594696,0.8962500095367432,1.1843786239624023,0.6521739363670349
91,0.27157852053642273,0.8949999809265137,1.1780939102172852,0.6506211161613464
92,0.27859440445899963,0.8961805701255798,1.1691224575042725,0.6459627151489258
93,0.2742052972316742,0.8956249952316284,1.2132986783981323,0.6397515535354614
94,0.2719218134880066,0.8978472352027893,1.0939892530441284,0.6785714030265808
95,0.26158908009529114,0.9016666412353516,1.2341440916061401,0.6645962595939636
96,0.25497889518737793,0.9052777886390686,1.1974835395812988,0.6552795171737671
97,0.25902512669563293,0.898402750492096,1.1656081676483154,0.6568322777748108
98,0.2602611184120178,0.8997222185134888,1.2543456554412842,0.6444099545478821
99,0.25187253952026367,0.9012500047683716,1.1935052871704102,0.6568322777748108
100,0.2545846402645111,0.9032638669013977,1.2253535985946655,0.638198733329773
